,status_id,screen_name_x,account.type,class_type
705,757970068303077376,bot#16,bot,rnn
706,1632084345702989826,bot#23,bot,chatgpt
707,1008927954368368641,human#10,human,human
708,1155022297058574336,bot#12,bot,rnn
709,1065234592062472192,human#15,human,human
710,1579568336043905024,human#17,human,human
711,1371663855009497089,bot#24,bot,gpt3
712,1181071686344425472,bot#10,bot,others
713,814070430269054976,human#4,human,human
714,1221100424079593476,bot#13,bot,gpt2
715,1131923110196760577,human#10,human,human
716,1112911391147454464,human#10,human,human
717,1211258245731500034,bot#4,bot,gpt2
718,1131426228504748032,human#10,human,human
719,1073617159484403712,human#10,human,human
720,1209601560688259072,human#10,human,human
721,1221523202142134274,bot#14,bot,gpt2
722,1230570839424110594,bot#21,bot,gpt2
723,1196256729471827968,human#12,human,human
724,1217656970032877568,bot#9,bot,gpt2
725,1190648916771033090,human#11,human,human
726,1224238377144217602,bot#12,bot,rnn
727,1149415622658416640,human#9,human,human
728,1229551222648168450,human#12,human,human
729,1224473078597476358,human#7,human,human
730,1199746996396949505,bot#12,bot,rnn
731,1228423420519407616,human#6,human,human
732,1200589200766259200,bot#17,bot,gpt2
733,1655692196010418176,human#5,human,human
734,1202791650726154240,human#12,human,human
735,1196841062863532032,bot#4,bot,gpt2
736,935629518101889025,bot#11,bot,others
737,1220221912824967170,bot#12,bot,rnn
738,1216084648926662656,bot#12,bot,rnn
739,1229845471813754880,human#7,human,human
740,1015344868636454912,human#4,human,human
741,878117491855077380,human#4,human,human
742,1177550739549216769,bot#12,bot,rnn
743,1225430442368782336,bot#3,bot,gpt2
744,1579528123573768192,human#17,human,human
745,1266167662549200897,human#4,human,human
746,943632252990132224,bot#11,bot,others
747,1270164586608680963,human#7,human,human
748,1252309288237756416,human#4,human,human
749,1175828880332140549,human#2,human,human
750,1366822238058471424,bot#24,bot,gpt3
751,948282902499934208,bot#11,bot,others
752,851786906920783873,human#4,human,human
753,1215196514806648832,bot#9,bot,gpt2
754,1218518404556099584,bot#9,bot,gpt2
755,1197744352568565760,human#10,human,human
756,1170777447819644928,human#4,human,human
757,1421124854925996037,bot#24,bot,gpt3
758,1246099485643739139,bot#1,bot,gpt3
759,1207339288406503426,human#12,human,human
760,1215518500623486978,human#7,human,human
761,1214703819277258752,human#7,human,human
762,1658268180006199296,bot#23,bot,chatgpt
763,1147434859217870848,human#5,human,human
764,1196495433813626882,human#15,human,human
765,1162602241582174208,bot#12,bot,rnn
766,1227019424953176064,bot#13,bot,gpt2
767,1352686231117656065,bot#24,bot,gpt3
768,937985038351712257,bot#11,bot,others
769,1180157598042972161,human#10,human,human
770,1218359859286102017,bot#13,bot,gpt2
771,1185915860336005120,bot#12,bot,rnn
772,1206278173069053959,human#2,human,human
773,1626668414621081602,bot#8,bot,gpt3
774,1206451503621443584,bot#17,bot,gpt2
775,1195000499080175623,human#12,human,human
776,1215579817405566976,bot#14,bot,gpt2
777,1209156714756476929,bot#2,bot,gpt2
778,1218196948286500864,human#10,human,human
779,791935488936423424,human#4,human,human
780,719219593454034945,bot#16,bot,rnn
781,943934238784569344,bot#11,bot,others
782,1085560853997379585,human#10,human,human
783,1425478191783849994,bot#1,bot,gpt3
784,1207547036796502026,human#7,human,human
785,1181367402027798528,human#9,human,human
786,1599523135455342593,human#1,human,human
787,1179012586383101952,bot#4,bot,gpt2
788,1218805294056333312,bot#13,bot,gpt2
789,1199656400307154944,bot#12,bot,rnn
790,1242986371301736448,bot#1,bot,gpt3
791,1184994553071190022,bot#11,bot,others
792,1195347205638500354,human#2,human,human
793,1198508839030550528,bot#12,bot,rnn
794,1118692915155361792,bot#12,bot,rnn
795,726418250893017089,human#4,human,human
796,1049386327056105472,human#10,human,human
797,769401542097137664,human#4,human,human
798,1187532194027147266,human#4,human,human
799,1655679116761333760,human#5,human,human
800,1034506083308527617,human#4,human,human
801,1198817089211052034,bot#17,bot,gpt2
802,1382864778914361346,bot#24,bot,gpt3
803,1491273213808373761,human#16,human,human
804,1149073095195410433,bot#12,bot,rnn
805,1656107871615205376,bot#23,bot,chatgpt
806,1160949345413472262,human#10,human,human
807,1055565222738485248,human#10,human,human
808,1122709381026418689,bot#12,bot,rnn
809,707694430627741697,bot#16,bot,rnn
810,1192378443863748608,bot#12,bot,rnn
811,1115127707472257026,human#10,human,human
812,1163599916377108480,bot#11,bot,others
813,1202313429769285632,bot#11,bot,others
814,1017063642229927937,human#10,human,human
815,1225460333990440965,human#10,human,human
816,1054474104038862848,human#10,human,human
817,1366572602626465793,bot#24,bot,gpt3
818,1215740107334045697,bot#9,bot,gpt2
819,1201451190107680774,bot#4,bot,gpt2
820,972511640603283456,human#4,human,human
821,1655136115748220930,human#5,human,human
822,1227949613518184448,human#7,human,human
823,945649210455707648,human#4,human,human
824,1658762473720406019,bot#23,bot,chatgpt
825,1187622588731650048,human#4,human,human
826,1657898435041964033,bot#23,bot,chatgpt
827,1488709850024476677,human#17,human,human
828,1119883036466667522,human#5,human,human
829,711334758521896960,bot#16,bot,rnn
830,1356659628466143235,bot#1,bot,gpt3
831,901601562014953472,human#4,human,human
832,1022509691958521856,human#10,human,human
833,1209924029215207424,bot#11,bot,others
834,1207323104898404360,human#12,human,human
835,1370459566698164224,bot#24,bot,gpt3
836,1191140248757178368,bot#4,bot,gpt2
837,1636890010254229506,bot#8,bot,gpt3
838,1224512936321806336,bot#10,bot,others
839,1116191298829025281,bot#7,bot,rnn
840,1333823230851866624,bot#1,bot,gpt3
841,1203038686708764674,bot#12,bot,rnn
842,1207779737608654849,human#7,human,human
843,1207449967356305408,bot#4,bot,gpt2
844,1655609581848887297,human#5,human,human
845,1199477971054030849,bot#10,bot,others
846,1209145322053586944,human#7,human,human
847,1223712659536633857,bot#10,bot,others
848,1225026284876636161,bot#13,bot,gpt2
849,1078335200600322048,human#10,human,human
850,1235079477429800960,human#7,human,human
851,1223194342120140800,bot#18,bot,gpt2
852,1117493026245320704,human#10,human,human
853,959393675125100544,human#4,human,human
854,781634120422162432,human#4,human,human
855,825041885324533760,human#8,human,human
856,732131810449207296,human#4,human,human
857,1096787991056416768,bot#11,bot,others
858,1303728494363500544,bot#1,bot,gpt3
859,1200643343165874176,bot#17,bot,gpt2
860,1207480418372640771,bot#4,bot,gpt2
861,938196443289944064,bot#11,bot,others
862,1400890707636895752,bot#24,bot,gpt3
863,1114898918763057153,human#10,human,human
864,1058812388487585792,human#10,human,human
865,901606405328732160,human#4,human,human
866,1225826559258394624,bot#9,bot,gpt2
867,1159431348441903104,bot#12,bot,rnn
868,1225222578526179331,bot#9,bot,gpt2
869,1222731160234741761,bot#13,bot,gpt2
870,1243660433854205956,bot#1,bot,gpt3
871,1143727876308529152,bot#12,bot,rnn
872,1128691869712506881,human#4,human,human
873,1205911950527328256,human#10,human,human
874,1180721632844713990,bot#12,bot,rnn
875,1220896849231372295,bot#3,bot,gpt2
876,1431687955786043397,bot#24,bot,gpt3
877,1139983201193959424,bot#12,bot,rnn
878,1116055717260267520,human#4,human,human
879,1127662013964881920,bot#12,bot,rnn
880,951182003331715072,bot#11,bot,others
881,1216236656564588545,bot#4,bot,gpt2
882,1063945505762271232,human#8,human,human
883,1173204850772856833,bot#10,bot,others
884,1228804504268759041,human#12,human,human
885,1177985065776644097,bot#4,bot,gpt2
886,1197339345868472323,bot#4,bot,gpt2
887,1212533552203460608,human#7,human,human
888,1215329675989278720,bot#12,bot,rnn
889,1193556203994898433,bot#12,bot,rnn
890,1352758610170847234,bot#24,bot,gpt3
891,1065467361577193472,human#10,human,human
892,1214432365273071617,bot#4,bot,gpt2
893,1139368125898432518,bot#22,bot,gpt2
894,1191593273464250368,bot#12,bot,rnn
895,1610371710053912578,human#1,human,human
896,1181300411417972737,bot#4,bot,gpt2
897,1086380793163800576,human#4,human,human
898,1210819218893000705,human#7,human,human
899,1196938489905864704,bot#12,bot,rnn
900,1218206539703619585,human#9,human,human
901,1181361061083172865,bot#4,bot,gpt2
902,1221885591094222849,bot#13,bot,gpt2
903,1204050180355448835,human#15,human,human
904,1397307441013051392,bot#24,bot,gpt3
905,1198801877804240896,bot#17,bot,gpt2
906,1591114626787573760,human#17,human,human
907,1141372354473279488,bot#12,bot,rnn
908,1207542125413355525,human#7,human,human
909,1262516240041390082,human#4,human,human
910,1071355038512148480,bot#11,bot,others
911,1109497019008090113,human#10,human,human
912,1226326179940098048,bot#19,bot,others
913,1199224937870954496,bot#17,bot,gpt2
914,1212367588447014912,human#7,human,human
915,1172598106006753280,bot#12,bot,rnn
916,1118160213196939265,human#10,human,human
917,1200686400695201793,bot#4,bot,gpt2
918,1222503732501499904,human#12,human,human
919,1190053121872973824,bot#12,bot,rnn
920,1050409977137913856,human#10,human,human
921,1223634397640851456,bot#12,bot,rnn
922,1203024868423405570,human#2,human,human
923,1054922490521088001,human#10,human,human
924,1205245980792115200,bot#10,bot,others
925,1658657380836716545,bot#23,bot,chatgpt
926,1373309272465928192,bot#24,bot,gpt3
927,1021774954990252033,human#10,human,human
928,1206765703010893825,bot#17,bot,gpt2
929,1604975326592790528,human#1,human,human
930,163067380677869568,human#14,human,human
931,1147563147567353856,bot#12,bot,rnn
932,1214773821154086912,human#7,human,human
933,1196108650584125441,human#12,human,human
934,1210545912524595200,bot#10,bot,others
935,1209306963261063169,human#4,human,human
936,1657136482409381888,bot#23,bot,chatgpt
937,1215504163179679744,human#7,human,human
938,1226280853371748354,bot#19,bot,others
939,1229845109249736704,human#7,human,human
940,1220946688157732864,bot#12,bot,rnn
941,1210684866884333568,human#7,human,human
942,1216749027200360450,bot#12,bot,rnn
943,898452479540461569,human#8,human,human
944,1100805197545189377,human#10,human,human
945,1224875287160160257,bot#2,bot,gpt2
946,1658948474413645824,bot#23,bot,chatgpt
947,1242872824806739968,human#9,human,human
948,1617299705968353283,human#1,human,human
949,1227427722441510912,human#12,human,human
950,1116564263428972546,human#10,human,human
951,1276623654776909824,human#9,human,human
952,1032250871520714752,bot#11,bot,others
953,1598124769152761856,human#1,human,human
954,1175231672859680770,bot#4,bot,gpt2
955,1122799977669861376,bot#12,bot,rnn
956,1135080889220718592,bot#22,bot,gpt2
957,1213313710929928192,bot#4,bot,gpt2
958,1005958939236696069,human#3,human,human
959,1213339415147401217,human#6,human,human
960,1604606892260704262,human#1,human,human
961,1180158135526285313,bot#4,bot,gpt2
962,1353063145036685314,bot#24,bot,gpt3
963,1222426437203808256,bot#12,bot,rnn
964,1063822240217653248,human#10,human,human
965,1217995968009756672,human#7,human,human
966,1218223979934158848,human#7,human,human
967,1220752219601088513,human#12,human,human
968,1120142465623740416,bot#12,bot,rnn
969,1265388915449462785,human#8,human,human
970,1201114219459960832,bot#4,bot,gpt2
971,1123403958075052032,bot#12,bot,rnn
972,1240801664182951942,human#7,human,human
973,1199737784031989760,human#13,human,human
974,1594030993207218176,human#17,human,human
975,1144573446510170112,bot#12,bot,rnn
976,1182732630329937920,bot#10,bot,others
977,1225086681612791809,bot#13,bot,gpt2
978,1605627762923929602,human#1,human,human
979,1220055399912497152,human#7,human,human
980,960924613718003712,human#4,human,human
981,1206077867425255425,human#12,human,human
982,1214212313579806726,bot#12,bot,rnn
983,1515455570995814402,human#17,human,human
984,1656403942883078144,bot#23,bot,chatgpt
985,819429165061566464,human#4,human,human
986,1179043037013581824,bot#4,bot,gpt2
987,1062038073675079682,human#15,human,human
988,707319531568496640,bot#16,bot,rnn
989,1190273537807978496,bot#4,bot,gpt2
990,1066741407363194880,human#10,human,human
991,1179009063247589378,bot#4,bot,gpt2
992,933329602298101760,human#4,human,human
993,1214663765246889984,human#7,human,human
994,1370459593290121217,bot#24,bot,gpt3
995,1011257633586667521,human#10,human,human
996,995029048958046209,human#4,human,human
997,1235202464959340544,human#9,human,human
998,929348131585630209,bot#11,bot,others
999,1363639910750593026,human#16,human,human
1000,1216721564818911232,bot#14,bot,gpt2
1001,1200703778170818566,bot#17,bot,gpt2
1002,943360475001171968,bot#11,bot,others
1003,1204065132894142469,human#12,human,human
1004,1220028351932502016,bot#9,bot,gpt2
1005,1224784691775049729,bot#14,bot,gpt2
1006,1212121012151689217,human#12,human,human
1007,1246456832736051200,human#9,human,human
1008,1124158931633197056,bot#12,bot,rnn
1009,949943849207517184,bot#11,bot,others
1010,1587289881868238848,human#17,human,human
1011,1604551253182357506,human#1,human,human
1012,877169674747826177,bot#20,bot,rnn
1013,1199400785618096130,bot#17,bot,gpt2
1014,1213807389301854208,bot#10,bot,others
1015,1182684567632633856,bot#12,bot,rnn
1016,1069295378309120000,human#10,human,human
1017,1168524007437557761,bot#10,bot,others
1018,1164935076402147329,bot#2,bot,gpt2
1019,1226987736709681153,bot#3,bot,gpt2
1020,1207333331777605635,human#12,human,human
1021,1208796861550587908,human#3,human,human
1022,1203642665620754433,bot#12,bot,rnn
1023,1188815742524973056,human#2,human,human
1024,1210752675349839875,human#12,human,human
1025,1203059034401591297,bot#2,bot,gpt2
1026,1268956812692332546,human#9,human,human
1027,1516873613609160711,human#17,human,human
1028,1655690041564479489,bot#23,bot,chatgpt
1029,1216773518509015042,human#7,human,human
1030,1128416990215827457,bot#12,bot,rnn
1031,1200531379357962240,bot#2,bot,gpt2
1032,1215006882013810688,bot#4,bot,gpt2
1033,1178495972537597952,human#3,human,human
1034,1610719993737641986,human#1,human,human
1035,1358931513794908170,bot#24,bot,gpt3
1036,1183072367960117253,bot#14,bot,gpt2
1037,1146898768245080064,bot#12,bot,rnn
1038,1183412102163095553,bot#10,bot,others
1039,912745994252627970,human#4,human,human
1040,1225632371669520384,human#7,human,human
1041,571434857936457728,human#8,human,human
1042,1229886039021498368,human#2,human,human
1043,1191381876323188736,bot#12,bot,rnn
1044,946289767368364032,bot#11,bot,others
1045,928744140086558720,bot#11,bot,others
1046,928012092136927232,human#4,human,human
1047,1172886621336662017,human#10,human,human
1048,1220224680386150400,bot#10,bot,others
1049,1149676083824025600,human#9,human,human
1050,1197507542726909952,human#12,human,human
1051,1227356983956606976,human#6,human,human
1052,1146332904877744128,human#4,human,human
1053,1227417402167742466,human#12,human,human
1054,1204204079385206784,bot#2,bot,gpt2
1055,1171045614097813504,bot#10,bot,others
1056,1177443245414080512,bot#4,bot,gpt2
1057,1184321065272643585,bot#4,bot,gpt2
1058,1213910080145379328,human#11,human,human
1059,1636460430314057729,bot#8,bot,gpt3
1060,1318653942079782913,human#16,human,human
1061,1279464993457668098,human#12,human,human
1062,1219112795830009856,human#7,human,human
1063,1632784153333858304,bot#23,bot,chatgpt
1064,1614876715842510848,bot#8,bot,gpt3
1065,1216842361264857088,bot#14,bot,gpt2
1066,1223664595870445570,bot#12,bot,rnn
